"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률","fics산업군"
"1921","227610","아우딘퓨쳐스",5470,130,2.43,"KOSDAQ","화학",5.47e+10,NA,NA,3414,1.6,0,0,"개인생활용품"
"1922","130740","티피씨글로벌",4845,-355,-6.83,"KOSDAQ","운송장비·부품",54635509755,NA,NA,5671,0.85,20,0.41,"자동차부품"
"1923","085810","알티캐스트",1965,135,7.38,"KOSDAQ","소프트웨어",54521723160,NA,NA,2931,0.67,0,0,"일반 소프트웨어"
"1924","094970","제이엠티",3230,265,8.94,"KOSDAQ","IT부품",54096815200,57,56.67,3300,0.98,50,1.55,"디스플레이 및 관련부품"
"1925","122690","서진오토모티브",2765,135,5.13,"KOSDAQ","운송장비·부품",54031545190,NA,NA,4352,0.64,0,0,"자동차부품"
"1926","140520","대창스틸",2695,70,2.67,"KOSDAQ","금속",5.39e+10,NA,NA,4685,0.58,100,3.71,"건축자재"
"1927","109070","컨버즈",4100,0,0,"KOSPI","종이목재",53879690800,NA,NA,1010,4.06,0,0,"종이 및 목재"
"1928","051630","진양화학",4480,-110,-2.4,"KOSPI","화학",5.376e+10,NA,NA,2221,2.02,0,0,"화학"
"1929","290270","휴네시온",5590,110,2.01,"KOSDAQ","소프트웨어",53706886480,187,29.89,2478,2.26,35,0.63,"일반 소프트웨어"
"1930","028080","휴맥스홀딩스",4270,40,0.95,"KOSDAQ","금융",53705950620,534,8,12176,0.35,0,0,"셋톱 박스"
"1931","000440","중앙에너비스",8610,-220,-2.49,"KOSDAQ","유통",53615589300,132,65.23,7246,1.19,160,1.86,"석유 및 가스"
"1932","254120","자비스",2630,25,0.96,"KOSDAQ","기계·장비",53398141880,NA,NA,806,3.26,0,0,"기계"
"1933","123750","알톤스포츠",4185,-45,-1.06,"KOSDAQ","운송장비·부품",53343252945,NA,NA,1245,3.36,0,0,"레저용품"
"1934","008370","원풍",4445,65,1.48,"KOSDAQ","화학",5.334e+10,173,25.69,6125,0.73,150,3.37,"화학"
"1935","006920","모헨즈",4865,50,1.04,"KOSDAQ","비금속",53125800000,50,97.3,2067,2.35,0,0,"건축소재"
"1936","067770","세진티에스",6320,-110,-1.71,"KOSDAQ","IT부품",53066467760,NA,NA,4464,1.42,0,0,"디스플레이 및 관련부품"
"1937","053290","NE능률",3195,320,11.13,"KOSDAQ","출판·매체복제",52801550865,59,54.15,3886,0.82,0,0,"교육"
"1938","025530","SJM홀딩스",3535,45,1.29,"KOSPI","유통업",52791718280,363,9.74,10066,0.35,175,4.95,"자동차부품"
"1939","085670","뉴프렉스",2425,100,4.3,"KOSDAQ","IT부품",52791255750,NA,NA,2301,1.05,0,0,"전자 장비 및 기기"
"1940","128540","에코캡",3620,220,6.47,"KOSDAQ","운송장비·부품",52702856000,76,47.63,4556,0.79,0,0,"자동차부품"
"1941","134060","이퓨쳐",11050,150,1.38,"KOSDAQ","출판·매체복제",52700212500,381,29,3856,2.87,0,0,"교육"
"1942","049830","승일",8590,10,0.12,"KOSDAQ","금속",52674842080,NA,NA,22914,0.37,0,0,"용기 및 포장"
"1943","024830","세원물산",6280,0,0,"KOSDAQ","운송장비·부품",5.2438e+10,1572,3.99,22641,0.28,25,0.4,"자동차부품"
"1944","234920","자이글",3870,30,0.78,"KOSDAQ","일반전기전자",52364621700,NA,NA,3818,1.01,0,0,"내구소비재"
"1945","088790","진도",4205,-115,-2.66,"KOSPI","유통업",52342763520,NA,NA,8030,0.52,100,2.38,"섬유 및 의복"
"1946","168330","내츄럴엔도텍",2525,0,0,"KOSDAQ","기타서비스",52181200550,NA,NA,1010,2.5,0,0,"식료품"
"1947","208370","셀바스헬스케어",2400,-45,-1.84,"KOSDAQ","의료·정밀기기",52033353600,NA,NA,1114,2.15,0,0,"의료 장비 및 서비스"
"1948","046070","코다코",1330,50,3.91,"KOSDAQ","운송장비·부품",51955460480,NA,NA,752,1.77,0,0,"자동차부품"
"1949","032080","아즈텍WB",2415,145,6.39,"KOSDAQ","섬유·의류",51900835035,231,10.45,4437,0.54,0,0,"섬유 및 의복"
"1950","079650","서산",2595,5,0.19,"KOSDAQ","비금속",5.19e+10,NA,NA,3526,0.74,0,0,"건축소재"
"1951","060260","뉴보텍",1550,-10,-0.64,"KOSDAQ","화학",51822312500,66,23.48,826,1.88,0,0,"건축자재"
"1952","072130","유엔젤",3925,40,1.03,"KOSPI","서비스업",51792156950,NA,NA,2745,1.43,0,0,"IT 서비스"
"1953","215480","토박스코리아",1150,10,0.88,"KOSDAQ","유통",51779175500,4,287.5,555,2.07,0,0,"섬유 및 의복"
"1954","019570","리더스 기술투자",539,-3,-0.55,"KOSDAQ","금융",51683983428,NA,NA,293,1.84,0,0,"창업투자 및 종금"
"1955","101000","상상인인더스트리",816,-4,-0.49,"KOSDAQ","기계·장비",51669612048,NA,NA,400,2.04,0,0,"조선"
"1956","096640","멜파스",1535,40,2.68,"KOSDAQ","IT부품",51532088255,NA,NA,1327,1.16,0,0,"휴대폰 및 관련부품"
"1957","048470","대동스틸",5150,20,0.39,"KOSDAQ","금속",5.15e+10,32,160.94,6111,0.84,30,0.58,"금속 및 광물"
"1958","098120","마이크로컨텍솔",6190,240,4.03,"KOSDAQ","반도체",51456021540,106,58.4,3942,1.57,0,0,"반도체 및 관련장비"
"1959","039980","리노스",1235,0,0,"KOSDAQ","유통",51302648410,NA,NA,1723,0.72,0,0,"섬유 및 의복"
"1960","053050","지에스이",1710,-25,-1.44,"KOSDAQ","전기·가스·수도",51278790870,155,11.03,2305,0.74,40,2.34,"가스"
"1961","190650","코리아에셋투자증권",8020,-20,-0.25,"KOSDAQ","금융",51231760000,1207,6.64,10902,0.74,300,3.74,"증권"
"1962","067920","이글루시큐리티",4645,10,0.22,"KOSDAQ","소프트웨어",51076972755,211,22.01,4392,1.06,140,3.01,"IT 서비스"
"1963","039310","세중",2810,0,0,"KOSDAQ","기타서비스",50921884270,123,22.85,4462,0.63,0,0,"호텔 및 레저"
"1964","221980","케이디켐",12600,100,0.8,"KOSDAQ","화학",50838480000,1917,6.57,19151,0.66,500,3.97,"화학"
"1965","018470","조일알미늄",605,9,1.51,"KOSPI","철강금속",50683628765,NA,NA,1617,0.37,0,0,"금속 및 광물"
"1966","081580","성우전자",3260,260,8.67,"KOSDAQ","IT부품",50556546180,NA,NA,6595,0.49,0,0,"휴대폰 및 관련부품"
"1967","177350","베셀",4505,305,7.26,"KOSDAQ","반도체",50421617840,NA,NA,1742,2.59,0,0,"디스플레이 및 관련부품"
"1968","076610","해성옵틱스",1570,10,0.64,"KOSDAQ","IT부품",50292844630,NA,NA,1957,0.8,0,0,"휴대폰 및 관련부품"
"1969","213090","미래테크놀로지",8190,-10,-0.12,"KOSDAQ","소프트웨어",50129253720,554,14.78,9297,0.88,120,1.47,"보안장비"
"1970","277410","인산가",1875,-25,-1.32,"KOSDAQ","음식료·담배",49702220625,121,15.5,1154,1.62,30,1.6,"식료품"
"1971","014100","메디앙스",4195,0,0,"KOSDAQ","화학",4.9501e+10,3302,1.27,6925,0.61,0,0,"개인생활용품"
"1972","054040","한국컴퓨터",3060,5,0.16,"KOSDAQ","IT부품",49178147400,496,6.17,5849,0.52,130,4.25,"디스플레이 및 관련부품"
"1973","008470","부스타",5830,-10,-0.17,"KOSDAQ","금속",48999984000,416,14.01,8763,0.67,90,1.54,"기계"
"1974","024070","WISCOM",3195,440,15.97,"KOSPI","화학",48967969410,70,45.64,7697,0.42,50,1.56,"화학"
"1975","086060","진바이오텍",5680,140,2.53,"KOSDAQ","음식료·담배",48908134160,98,57.96,5450,1.04,30,0.53,"제약"
"1976","018500","동원금속",1045,238,29.49,"KOSPI","운수장비",48858904985,350,2.99,1363,0.77,0,0,"자동차부품"
"1977","006880","신송홀딩스",4130,30,0.73,"KOSPI","유통업",48853183540,NA,NA,7609,0.54,80,1.94,"식료품"
"1978","060300","레드로버",1830,0,0,"KOSDAQ","오락·문화",48765969930,NA,NA,312,5.87,0,0,"미디어"
"1979","106080","하이소닉",3330,0,0,"KOSDAQ","IT부품",48753617580,NA,NA,883,3.77,0,0,"휴대폰 및 관련부품"
"1980","043090","큐브앤컴퍼니",1490,80,5.67,"KOSDAQ","유통",48559566370,NA,NA,731,2.04,0,0,"제약"
"1981","309930","오하임아이엔티",2450,-30,-1.21,"KOSDAQ","금융",48381842950,NA,NA,NA,NA,0,0,"내구소비재"
"1982","045300","성우테크론",5140,80,1.58,"KOSDAQ","반도체",48344794280,492,10.45,5254,0.98,40,0.78,"반도체 및 관련장비"
"1983","007530","영신금속",3765,-60,-1.57,"KOSDAQ","금속",48316124520,450,8.37,3267,1.15,0,0,"자동차부품"
"1984","007770","한일화학",13650,-250,-1.8,"KOSDAQ","화학",47911500000,475,28.74,26611,0.51,150,1.1,"화학"
"1985","046970","우리로",1700,-25,-1.45,"KOSDAQ","유통",47877941500,NA,NA,1107,1.54,0,0,"통신장비"
"1986","310200","애니플러스",1685,185,12.33,"KOSDAQ","오락·문화",47866534715,NA,NA,1881,0.9,0,0,"미디어"
"1987","036620","버추얼텍",690,7,1.02,"KOSDAQ","유통",47686841160,NA,NA,287,2.4,0,0,"종이 및 목재"
"1988","039240","경남스틸",1900,-20,-1.04,"KOSDAQ","금속",4.75e+10,186,10.22,3487,0.54,90,4.74,"금속 및 광물"
"1989","054940","엑사이엔씨",1430,10,0.7,"KOSDAQ","건설",47438173640,NA,NA,1570,0.91,0,0,"내구소비재"
"1990","001620","케이비아이동국실업",718,6,0.84,"KOSPI","운수장비",47418207696,NA,NA,2665,0.27,0,0,"자동차부품"
"1991","066790","씨씨에스",846,0,0,"KOSDAQ","방송서비스",47355837282,NA,NA,590,1.43,0,0,"미디어"
"1992","279600","미디어젠",10200,-100,-0.97,"KOSDAQ","소프트웨어",47310466200,NA,NA,3891,2.62,0,0,"IT 서비스"
"1993","035290","더블유에프엠",1305,0,0,"KOSDAQ","출판·매체복제",47272202550,NA,NA,50,26.1,0,0,"교육"
"1994","214310","세미콘라이트",1185,-20,-1.66,"KOSDAQ","반도체",47194891905,NA,NA,1565,0.76,0,0,"디스플레이 및 관련부품"
"1995","009140","경인전자",29950,1450,5.09,"KOSPI","전기전자",47045370150,182,164.56,34673,0.86,250,0.83,"전자 장비 및 기기"
"1996","032960","동일기연",13800,400,2.99,"KOSDAQ","IT부품",47020864200,852,16.2,14924,0.92,40,0.29,"전자 장비 및 기기"
"1997","008110","대동전자",4480,-50,-1.1,"KOSPI","전기전자",46997202560,512,8.75,13257,0.34,500,11.16,"전자 장비 및 기기"
"1998","066910","손오공",1745,35,2.05,"KOSDAQ","유통",46933800945,NA,NA,909,1.92,0,0,"레저용품"
"1999","035200","프럼파스트",4810,0,0,"KOSDAQ","화학",46804137900,124,38.79,3618,1.33,0,0,"건축자재"
"2000","033250","체시스",1950,35,1.83,"KOSPI","운수장비",4.68e+10,NA,NA,954,2.04,0,0,"자동차부품"
"2001","090150","광진윈텍",4815,335,7.48,"KOSDAQ","운송장비·부품",46505162295,223,21.59,4315,1.12,100,2.08,"자동차부품"
"2002","070590","한솔인티큐브",3350,-30,-0.89,"KOSDAQ","컴퓨터서비스",46496395350,NA,NA,1705,1.96,0,0,"IT 서비스"
"2003","054930","유신",15350,-150,-0.97,"KOSDAQ","기타서비스",4.605e+10,NA,NA,27126,0.57,0,0,"건설"
"2004","208710","바이오로그디바이스",1595,-5,-0.31,"KOSDAQ","IT부품",46048219415,219,7.28,1944,0.82,0,0,"휴대폰 및 관련부품"
"2005","182690","테라셈",2175,-100,-4.4,"KOSDAQ","반도체",46029846900,NA,NA,548,3.97,0,0,"전자 장비 및 기기"
"2006","099410","동방선기",3380,140,4.32,"KOSDAQ","운송장비·부품",45768586760,NA,NA,2108,1.6,0,0,"조선"
"2007","093640","다믈멀티미디어",3465,-95,-2.67,"KOSDAQ","반도체",45533135340,53,65.38,1961,1.77,0,0,"반도체 및 관련장비"
"2008","114190","강원",2500,0,0,"KOSDAQ","금속",45387277500,NA,NA,1211,2.06,0,0,"에너지 시설 및 서비스"
"2009","004100","태양금속",1235,25,2.07,"KOSPI","운수장비",45324500000,NA,NA,1773,0.7,5,0.4,"자동차부품"
"2010","051390","YW",3985,5,0.13,"KOSDAQ","유통",45251141480,218,18.28,6272,0.64,50,1.25,"도소매"
"2011","050320","아래스",990,0,0,"KOSDAQ","컴퓨터서비스",45205142400,NA,NA,60,16.5,0,0,"IT 서비스"
"2012","131180","딜리",1540,15,0.98,"KOSDAQ","정보기기",4.5199e+10,74,20.81,1964,0.78,40,2.6,"컴퓨터 및 주변기기"
"2013","006200","한국전자홀딩스",963,15,1.58,"KOSPI","기타금융",45071419968,NA,NA,2289,0.42,0,0,"반도체 및 관련장비"
"2014","109080","옵티시스",7990,130,1.65,"KOSDAQ","통신장비",45031640000,579,13.8,6727,1.19,50,0.63,"통신장비"
"2015","025880","케이씨피드",2690,-110,-3.93,"KOSDAQ","음식료·담배",44965658020,NA,NA,3124,0.86,15,0.56,"식료품"
"2016","064480","브리지텍",3755,-65,-1.7,"KOSDAQ","컴퓨터서비스",44881637500,NA,NA,2755,1.36,100,2.66,"IT 서비스"
"2017","067730","로지시스",4785,-25,-0.52,"KOSDAQ","컴퓨터서비스",44696311770,NA,NA,1676,2.86,60,1.25,"통신장비"
"2018","208350","지란지교시큐리티",5380,30,0.56,"KOSDAQ","출판·매체복제",44689190580,318,16.92,5177,1.04,0,0,"일반 소프트웨어"
"2019","069640","한세엠케이",3460,85,2.52,"KOSPI","유통업",44666254120,NA,NA,7793,0.44,0,0,"섬유 및 의복"
"2020","021880","메이슨캐피탈",449,3,0.67,"KOSDAQ","금융",44533799192,NA,NA,313,1.43,0,0,"소비자 금융"
"2021","011300","성안",779,128,19.66,"KOSPI","섬유의복",44292272940,NA,NA,1131,0.69,0,0,"섬유 및 의복"
"2022","049120","파인디앤씨",1680,-10,-0.59,"KOSDAQ","IT부품",44284705920,NA,NA,1718,0.98,25,1.49,"디스플레이 및 관련부품"
"2023","059100","아이컴포넌트",6260,-310,-4.72,"KOSDAQ","IT부품",44263583600,NA,NA,4061,1.54,0,0,"디스플레이 및 관련부품"
"2024","065770","CS",2345,60,2.63,"KOSDAQ","통신장비",44168426750,NA,NA,1155,2.03,0,0,"통신장비"
"2025","032580","피델릭스",1350,20,1.5,"KOSDAQ","반도체",44156253600,NA,NA,1370,0.99,0,0,"반도체 및 관련장비"
"2026","064510","에코마이스터",1650,70,4.43,"KOSDAQ","기계·장비",44041153200,NA,NA,855,1.93,0,0,"기계"
"2027","030350","드래곤플라이",2570,105,4.26,"KOSDAQ","디지털컨텐츠",43966000010,NA,NA,773,3.32,0,0,"게임 소프트웨어"
"2028","024940","PN풍년",4370,-45,-1.02,"KOSDAQ","금속",4.37e+10,577,7.57,3828,1.14,25,0.57,"내구소비재"
"2029","000760","이화산업",15600,-150,-0.95,"KOSPI","유통업",4.368e+10,NA,NA,36329,0.43,0,0,"화학"
"2030","005820","원림",19850,250,1.28,"KOSPI","섬유의복",4.367e+10,1450,13.69,39414,0.5,250,1.26,"용기 및 포장"
"2031","011230","삼화전자",4165,210,5.31,"KOSPI","전기전자",43557320100,NA,NA,1132,3.68,0,0,"전기장비"
"2032","082660","코스나인",1425,25,1.79,"KOSDAQ","IT부품",43301576175,NA,NA,629,2.27,0,0,"휴대폰 및 관련부품"
"2033","086250","이노와이즈",1405,0,0,"KOSDAQ","기계·장비",43288294470,NA,NA,NA,NA,0,0,"자동차부품"
"2034","032540","TJ미디어",3100,-60,-1.9,"KOSDAQ","일반전기전자",43187987900,64,48.44,5642,0.55,50,1.61,"레저용품"
"2035","079000","와토스코리아",5980,-30,-0.5,"KOSDAQ","화학",4.3056e+10,437,13.68,10456,0.57,200,3.34,"건축자재"
"2036","212560","네오오토",5460,80,1.49,"KOSDAQ","운송장비·부품",42997297980,317,17.22,10077,0.54,50,0.92,"자동차부품"
"2037","019990","에너토크",4405,5,0.11,"KOSDAQ","기계·장비",42975567640,51,86.37,4106,1.07,50,1.14,"기계"
"2038","093380","풍강",4350,210,5.07,"KOSDAQ","금속",42975011550,114,38.16,6168,0.71,60,1.38,"자동차부품"
"2039","002690","동일제강",2860,-65,-2.22,"KOSPI","철강금속",4.29e+10,74,38.65,8703,0.33,10,0.35,"금속 및 광물"
"2040","317850","대모",5140,60,1.18,"KOSDAQ","기계·장비",42787518800,235,21.87,5213,0.99,70,1.36,"기계"
"2041","011420","갤럭시아에스엠",1550,65,4.38,"KOSPI","서비스업",42701948200,NA,NA,791,1.96,0,0,"미디어"
"2042","060480","국일신동",3850,-25,-0.65,"KOSDAQ","금속",42696500000,NA,NA,4269,0.9,50,1.3,"금속 및 광물"
"2043","030720","동원수산",9160,-10,-0.11,"KOSPI","농업, 임업 및 어업",42628853800,1304,7.02,10939,0.84,0,0,"식료품"
"2044","080530","코디",1740,5,0.29,"KOSDAQ","화학",42599417760,NA,NA,1852,0.94,0,0,"개인생활용품"
"2045","101730","조이맥스",2695,20,0.75,"KOSDAQ","디지털컨텐츠",42569236325,NA,NA,798,3.38,0,0,"게임 소프트웨어"
"2046","065440","이루온",1560,-15,-0.95,"KOSDAQ","소프트웨어",42549031200,20,78,1263,1.24,0,0,"IT 서비스"
"2047","065420","에스아이리소스",639,0,0,"KOSDAQ","광업",42391307925,NA,NA,178,3.59,0,0,"에너지 시설 및 서비스"
"2048","084180","수성",2345,-15,-0.64,"KOSDAQ","기계·장비",42014694330,NA,NA,1235,1.9,0,0,"기계"
"2049","136510","쎄미시스코",7450,20,0.27,"KOSDAQ","기계·장비",42000708550,NA,NA,4633,1.61,0,0,"디스플레이 및 관련부품"
"2050","237750","피앤씨테크",6420,140,2.23,"KOSDAQ","일반전기전자",41708172000,428,15,9172,0.7,0,0,"전기장비"
"2051","079170","한창산업",8000,60,0.76,"KOSDAQ","금속",4.16e+10,227,35.24,10088,0.79,110,1.38,"화학"
"2052","012620","원일특강",9440,-60,-0.63,"KOSDAQ","금속",4.1536e+10,2259,4.18,26821,0.35,150,1.59,"금속 및 광물"
"2053","072950","빛샘전자",6900,100,1.47,"KOSDAQ","반도체",4.14e+10,333,20.72,9323,0.74,100,1.45,"통신장비"
"2054","065690","파커스",2960,40,1.37,"KOSDAQ","IT부품",41331986640,NA,NA,5914,0.5,150,5.07,"컴퓨터 및 주변기기"
"2055","009810","엔케이물산",520,1,0.19,"KOSPI","유통업",41308389200,NA,NA,802,0.65,0,0,"미디어"
"2056","187790","나노",1580,-20,-1.25,"KOSDAQ","화학",40760610900,18,87.78,1954,0.81,0,0,"화학"
"2057","005030","부산주공",715,-2,-0.28,"KOSPI","운수장비",40647404655,NA,NA,709,1.01,0,0,"자동차부품"
"2058","014910","성문전자",2085,105,5.3,"KOSPI","전기전자",40630096845,NA,NA,1356,1.54,0,0,"전기장비"
"2059","153460","네이블",6210,-60,-0.96,"KOSDAQ","소프트웨어",40551386940,NA,NA,3674,1.69,0,0,"일반 소프트웨어"
"2060","175140","인포마크",9220,250,2.79,"KOSDAQ","통신장비",40532152640,NA,NA,3150,2.93,0,0,"휴대폰 및 관련부품"
"2061","085910","네오티스",3680,-5,-0.14,"KOSDAQ","운송장비·부품",40530335040,135,27.26,3880,0.95,250,6.79,"자동차부품"
"2062","049470","SGA",830,1,0.12,"KOSDAQ","소프트웨어",40514166670,NA,NA,577,1.44,0,0,"일반 소프트웨어"
"2063","048830","엔피케이",2135,-40,-1.84,"KOSDAQ","화학",39975575605,NA,NA,2153,0.99,30,1.41,"화학"
"2064","029480","릭스솔루션",501,1,0.2,"KOSDAQ","통신장비",39912553776,NA,NA,365,1.37,0,0,"IT 서비스"
"2065","071950","코아스",1280,10,0.79,"KOSPI","기타제조업",39561228800,70,18.29,811,1.58,0,0,"내구소비재"
"2066","056090","유앤아이",4855,60,1.25,"KOSDAQ","의료·정밀기기",39544562455,NA,NA,4892,0.99,0,0,"의료 장비 및 서비스"
"2067","064090","에프앤리퍼블릭",505,5,1,"KOSDAQ","유통",39339284870,NA,NA,423,1.19,0,0,"개인생활용품"
"2068","023790","동일철강",5320,130,2.5,"KOSDAQ","금속",39075852200,611,8.71,7397,0.72,0,0,"금속 및 광물"
"2069","184230","SGA솔루션즈",1065,0,0,"KOSDAQ","소프트웨어",39059975145,NA,NA,496,2.15,0,0,"일반 소프트웨어"
"2070","025870","신라에스지",9710,510,5.54,"KOSDAQ","유통",3.884e+10,181,53.65,3963,2.45,0,0,"식료품"
"2071","010420","한솔PNS",1895,30,1.61,"KOSPI","유통업",38834257740,154,12.31,2004,0.95,25,1.32,"종이 및 목재"
"2072","071090","하이스틸",19300,400,2.12,"KOSPI","철강금속",38598919200,16,1206.25,63833,0.3,100,0.52,"금속 및 광물"
"2073","275630","에스에스알",6480,60,0.93,"KOSDAQ","소프트웨어",38426646240,194,33.4,4265,1.52,0,0,"IT 서비스"
"2074","054300","팬스타엔터프라이즈",730,15,2.1,"KOSDAQ","기계·장비",38286959700,16,45.63,821,0.89,0,0,"자동차부품"
"2075","035460","기산텔레콤",2625,5,0.19,"KOSDAQ","통신장비",38265517500,231,11.36,2198,1.19,0,0,"통신장비"
"2076","217190","제너셈",4350,5,0.12,"KOSDAQ","반도체",38145906900,368,11.82,2381,1.83,50,1.15,"반도체 및 관련장비"
"2077","019490","하이트론",6030,430,7.68,"KOSPI","전기전자",37878940440,NA,NA,3091,1.95,0,0,"보안장비"
"2078","223310","경남제약헬스케어",3320,0,0,"KOSDAQ","소프트웨어",37836250520,NA,NA,4820,0.69,0,0,"자동차부품"
"2079","323230","엠에프엠코리아",2070,10,0.49,"KOSDAQ","섬유·의류",36951733530,NA,NA,NA,NA,0,0,"섬유 및 의복"
"2080","101390","아이엠",875,38,4.54,"KOSDAQ","IT부품",36945273750,NA,NA,770,1.14,0,0,"전자 장비 및 기기"
"2081","043710","서울리거",1010,14,1.41,"KOSDAQ","유통",36823043590,NA,NA,1717,0.59,0,0,"의료 장비 및 서비스"
"2082","033050","제이엠아이",1130,10,0.89,"KOSDAQ","출판·매체복제",36814656460,NA,NA,1090,1.04,0,0,"디스플레이 및 관련부품"
"2083","084870","TBH글로벌",1765,55,3.22,"KOSPI","섬유의복",36812285535,NA,NA,5163,0.34,0,0,"섬유 및 의복"
"2084","225590","패션플랫폼",1375,30,2.23,"KOSDAQ","섬유·의류",36625480375,164,8.38,1474,0.93,0,0,"섬유 및 의복"
"2085","159910","스킨앤스킨",263,0,0,"KOSDAQ","반도체",36570869305,NA,NA,282,0.93,0,0,"개인생활용품"
"2086","263540","샘코",2015,0,0,"KOSDAQ","운송장비·부품",36098614175,NA,NA,1101,1.83,0,0,"기계"
